sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
332R-I-A1,GALT,rawWW,cpTP24h,,2021-02-17 08:00:00.000,2021-02-18 08:00:00.000,10,4.0,Yes,2021-02-18,2021-02-18 10:45:00,,2021-02-18
334R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-02-17 09:29:00.000,2021-02-18 09:29:00.000,5,4.0,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-18
333R-I-A1,CLARKSON,pstGrit,grb,2021-02-18 08:53:00.000,,,5,10.9,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-18
335R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-02-17 10:30:00.000,2021-02-18 10:30:00.000,5,4.0,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-18
334F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-02-18 09:40:00.000,2021-02-19 09:40:00.000,5,4.0,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-19
333F-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-02-18 09:00:00.000,2021-02-19 09:00:00.000,5,4.0,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-19
335F-I-A1,HUMBER AMF,rawWW,grb,2021-02-19 11:06:00.000,,,5,15.0,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-19
341S-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-02-20 08:00:00.000,2021-02-21 08:00:00.000,10,4.0,Yes,2021-02-23,2021-02-23 11:00:00,,2021-02-21
340S-I-A1,WATERLOO,rawWW,cpTP24h,,2021-02-20 08:00:00.000,2021-02-21 08:00:00.000,10,4.0,Yes,2021-02-23,2021-02-23 11:00:00,,2021-02-21
342S-I-A1,GALT,rawWW,cpTP24h,,2021-02-20 08:00:00.000,2021-02-21 08:00:00.000,10,4.0,Yes,2021-02-23,2021-02-23 11:00:00,,2021-02-21
344M-I-A1,GE BOOTH,pstGrit,grb,2021-02-22 09:44:00.000,,,5,14.6,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-22
343M-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-02-21 08:40:00.000,2021-02-22 08:40:00.000,5,4.0,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-22
349M-I-A1,LESLIE,rawWW,grb,2021-02-22 11:29:00.000,,,3,15.0,Yes,2021-02-22,2021-02-22 14:05:00,,2021-02-22
345M-I-A1,HUMBER AMF,rawWW,grb,2021-02-22 10:47:00.000,,,5,10.4,Yes,2021-02-22,2021-02-22 15:15:00,,2021-02-22
341T-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-02-22 07:00:00.000,2021-02-23 07:00:00.000,10,4.0,Yes,2021-02-23,2021-02-23 11:00:00,,2021-02-23
340T-I-A1,WATERLOO,rawWW,cpTP24h,,2021-02-22 08:00:00.000,2021-02-23 08:00:00.000,10,4.0,Yes,2021-02-23,2021-02-23 11:00:00,,2021-02-23
342T-I-A1,GALT,rawWW,cpTP24h,,2021-02-22 08:00:00.000,2021-02-23 08:00:00.000,10,4.0,Yes,2021-02-23,2021-02-23 11:00:00,,2021-02-23
344T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-02-22 10:07:00.000,2021-02-23 10:07:00.000,5,4.0,Yes,2021-02-24,2021-02-24 14:45:00,,2021-02-23
343T-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-02-22 08:23:00.000,2021-02-23 08:23:00.000,5,4.0,Yes,2021-02-24,2021-02-24 14:45:00,,2021-02-23
345T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-02-22 11:39:00.000,2021-02-23 11:39:00.000,5,4.0,Yes,2021-02-24,2021-02-24 14:45:00,,2021-02-23
344W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-02-23 10:21:00.000,2021-02-24 10:21:00.000,5,4.0,Yes,2021-02-24,2021-02-24 14:45:00,,2021-02-24
344W-I-A2,GE BOOTH,pstGrit,cpTP24h,,2021-02-23 10:21:00.000,2021-02-24 10:21:00.000,5,4.0,Yes,2021-02-24,2021-02-24 14:45:00,,2021-02-24
343W-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-02-23 08:45:00.000,2021-02-24 08:45:00.000,5,4.0,Yes,2021-02-24,2021-02-24 14:45:00,,2021-02-24
345W-I-A1,HUMBER AMF,rawWW,grb,2021-02-24 11:20:00.000,,,5,11.0,Yes,2021-02-24,2021-02-24 14:45:00,,2021-02-24
345W-I-B1,HUMBER AMF,rawWW,grb,2021-02-24 11:20:00.000,,,5,11.0,Yes,2021-02-24,2021-02-24 14:45:00,,2021-02-24
349W-I-A1,LESLIE,rawWW,grb,2021-02-24 10:10:00.000,,,3,14.8,Yes,2021-02-25,2021-02-25 12:15:00,,2021-02-24
341R-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-02-24 07:00:00.000,2021-02-25 07:00:00.000,10,4.0,Yes,2021-02-25,2021-02-25 10:45:00,,2021-02-25
341R-I-A2,KITCHENER,pstGrit,cpTP24h,,2021-02-24 07:00:00.000,2021-02-25 07:00:00.000,10,4.0,Yes,2021-02-25,2021-02-25 10:45:00,,2021-02-25
340R-I-A1,WATERLOO,rawWW,cpTP24h,,2021-02-24 08:00:00.000,2021-02-25 08:00:00.000,10,4.0,Yes,2021-02-25,2021-02-25 10:45:00,,2021-02-25
342R-I-A1,GALT,rawWW,cpTP24h,,2021-02-24 07:45:00.000,2021-02-25 07:45:00.000,10,4.0,Yes,2021-02-25,2021-02-25 10:45:00,,2021-02-25
344R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-02-24 10:37:00.000,2021-02-25 10:37:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-25
343R-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-02-24 08:50:00.000,2021-02-25 08:50:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-25
345R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-02-24 10:45:00.000,2021-02-25 10:45:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-25
344F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-02-25 09:44:00.000,2021-02-26 09:44:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-26
343F-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-02-25 08:35:00.000,2021-02-26 08:35:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-26
345F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-02-25 10:50:00.000,2021-02-26 10:50:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-26
349F-I-A1,LESLIE,rawWW,grb,2021-02-26 11:13:00.000,,,3,14.5,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-26
345S-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-02-26 11:41:00.000,2021-02-27 11:41:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-27
350S-I-A1,WATERLOO,rawWW,cpTP24h,,2021-02-26 08:00:00.000,2021-02-27 08:00:00.000,10,4.0,Yes,2021-03-01,2021-03-01 10:45:00,,2021-02-27
345U-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-02-27 11:41:00.000,2021-02-28 11:41:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-02-28
351S-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-02-27 07:30:00.000,2021-02-28 07:30:00.000,10,4.0,Yes,2021-03-01,2021-03-01 10:45:00,,2021-02-28
352S-I-A1,GALT,rawWW,cpTP24h,,2021-02-27 08:00:00.000,2021-02-28 08:00:00.000,10,4.0,Yes,2021-03-01,2021-03-01 10:45:00,,2021-02-28
355M-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-02-28 09:17:00.000,2021-03-01 09:17:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-03-01
354M-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-02-28 08:35:00.000,2021-03-01 08:35:00.000,5,4.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-03-01
356M-I-A1,HUMBER AMF,rawWW,grb,2021-03-01 10:13:00.000,,,5,10.0,Yes,2021-03-01,2021-03-01 14:45:00,,2021-03-01
360M-I-A1,LESLIE,rawWW,grb,2021-03-01 09:52:00.000,,,3,13.7,Yes,2021-03-01,2021-03-01 14:45:00,,2021-03-01
351T-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-01 07:30:00.000,2021-03-02 07:30:00.000,10,4.0,Yes,2021-03-02,2021-03-02 11:20:00,,2021-03-02
350T-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-01 08:00:00.000,2021-03-02 08:00:00.000,10,4.0,Yes,2021-03-02,2021-03-02 11:20:00,,2021-03-02
352T-I-A1,GALT,rawWW,cpTP24h,,2021-03-01 08:30:00.000,2021-03-02 08:30:00.000,10,4.0,Yes,2021-03-02,2021-03-02 11:20:00,,2021-03-02
355T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-01 09:01:00.000,2021-03-02 09:01:00.000,5,4.0,Yes,2021-03-02,2021-03-02 13:55:00,,2021-03-02
354T-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-01 08:26:00.000,2021-03-02 08:26:00.000,5,4.0,Yes,2021-03-02,2021-03-02 13:55:00,,2021-03-02
356T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-01 11:10:00.000,2021-03-02 11:10:00.000,5,4.0,Yes,2021-03-02,2021-03-02 13:55:00,,2021-03-02
360T-I-A1,LESLIE,rawWW,grb,2021-03-02 09:49:00.000,,,3,13.6,Yes,2021-03-02,2021-03-02 13:00:00,,2021-03-02
355W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-02 09:10:00.000,2021-03-03 09:10:00.000,5,4.0,Yes,2021-03-03,2021-03-03 15:50:00,,2021-03-03
354W-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-02 08:40:00.000,2021-03-03 08:40:00.000,5,4.0,Yes,2021-03-03,2021-03-03 15:50:00,,2021-03-03
356W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-02 11:36:00.000,2021-03-03 11:36:00.000,5,4.0,Yes,2021-03-03,2021-03-03 15:50:00,,2021-03-03
360W-I-A1,LESLIE,rawWW,grb,2021-03-03 10:22:00.000,,,3,14.6,Yes,2021-03-03,2021-03-03 12:35:00,,2021-03-03
354R-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-03 09:32:00.000,2021-03-04 09:32:00.000,5,4.0,Yes,2021-03-04,2021-03-04 14:45:00,,2021-03-04
354R-I-A2,CLARKSON,pstGrit,cpTP24h,,2021-03-03 09:32:00.000,2021-03-04 09:32:00.000,5,4.0,Yes,2021-03-04,2021-03-04 14:45:00,,2021-03-04
355R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-03 11:10:00.000,2021-03-04 11:10:00.000,5,4.0,Yes,2021-03-04,2021-03-04 14:45:00,,2021-03-04
355R-I-A2,GE BOOTH,pstGrit,cpTP24h,,2021-03-03 11:10:00.000,2021-03-04 11:10:00.000,5,4.0,Yes,2021-03-04,2021-03-04 14:45:00,,2021-03-04
355R-I-A3,GE BOOTH,pstGrit,cpTP24h,,2021-03-03 11:10:00.000,2021-03-04 11:10:00.000,5,4.0,Yes,2021-03-04,2021-03-04 14:45:00,,2021-03-04
356R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-03 12:14:00.000,2021-03-04 12:14:00.000,5,4.0,Yes,2021-03-04,2021-03-04 14:45:00,,2021-03-04
356R-I-A2,HUMBER AMF,rawWW,cpTP24h,,2021-03-03 12:14:00.000,2021-03-04 12:14:00.000,5,4.0,Yes,2021-03-04,2021-03-04 14:45:00,,2021-03-04
350R-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-03 08:00:00.000,2021-03-04 08:00:00.000,10,4.0,Yes,2021-03-04,2021-03-04 11:05:00,,2021-03-04
350R-I-A2,WATERLOO,rawWW,cpTP24h,,2021-03-03 08:00:00.000,2021-03-04 08:00:00.000,10,4.0,Yes,2021-03-04,2021-03-04 11:05:00,,2021-03-04
351R-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-03 07:30:00.000,2021-03-04 07:30:00.000,10,4.0,Yes,2021-03-04,2021-03-04 11:05:00,,2021-03-04
351R-I-A2,KITCHENER,pstGrit,cpTP24h,,2021-03-03 07:30:00.000,2021-03-04 07:30:00.000,10,4.0,Yes,2021-03-04,2021-03-04 11:05:00,,2021-03-04
352R-I-A1,GALT,rawWW,cpTP24h,,2021-03-03 08:10:00.000,2021-03-04 08:10:00.000,10,4.0,Yes,2021-03-04,2021-03-04 11:05:00,,2021-03-04
352R-I-A2,GALT,rawWW,cpTP24h,,2021-03-03 08:10:00.000,2021-03-04 08:10:00.000,10,4.0,Yes,2021-03-04,2021-03-04 11:05:00,,2021-03-04
360R-I-A1,LESLIE,rawWW,grb,2021-03-04 09:57:00.000,,,3,14.4,Yes,2021-03-04,2021-03-04 12:40:00,,2021-03-04
360R-I-A2,LESLIE,rawWW,grb,2021-03-04 09:57:00.000,,,3,14.4,Yes,2021-03-04,2021-03-04 12:40:00,,2021-03-04
360R-I-A3,LESLIE,rawWW,grb,2021-03-04 09:57:00.000,,,3,14.4,Yes,2021-03-04,2021-03-04 12:40:00,,2021-03-04
354F-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-04 08:38:00.000,2021-03-05 08:38:00.000,5,4.0,Yes,2021-03-05,2021-03-05 15:05:00,,2021-03-05
356F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-04 10:20:00.000,2021-03-05 10:20:00.000,5,4.0,Yes,2021-03-05,2021-03-05 15:05:00,,2021-03-05
360F-I-A1,LESLIE,rawWW,grb,2021-03-05 10:26:00.000,,,3,14.6,Yes,2021-03-05,2021-03-05 15:05:00,,2021-03-05
356S-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-05 11:07:00.000,2021-03-06 11:07:00.000,5,4.0,Yes,2021-03-08,2021-03-08 15:10:00,,2021-03-06
356U-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-06 11:07:00.000,2021-03-07 11:07:00.000,5,4.0,Yes,2021-03-08,2021-03-08 15:10:00,,2021-03-07
362U-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-06 07:30:00.000,2021-03-07 07:30:00.000,10,4.0,Yes,2021-03-08,2021-03-08 11:05:00,,2021-03-07
361U-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-06 08:00:00.000,2021-03-07 08:00:00.000,10,4.0,Yes,2021-03-08,2021-03-08 11:05:00,,2021-03-07
363U-I-A1,GALT,rawWW,cpTP24h,,2021-03-06 08:00:00.000,2021-03-07 08:00:00.000,10,4.0,Yes,2021-03-08,2021-03-08 11:05:00,,2021-03-07
378M-I-A1,GE BOOTH,pstGrit,grb,2021-03-08 09:04:00.000,,,5,11.5,Yes,2021-03-08,2021-03-08 15:10:00,,2021-03-08
377M-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-07 08:28:00.000,2021-03-08 08:28:00.000,5,4.0,Yes,2021-03-08,2021-03-08 15:10:00,,2021-03-08
379M-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-07 09:50:00.000,2021-03-08 09:50:00.000,5,4.0,Yes,2021-03-08,2021-03-08 15:10:00,,2021-03-08
383M-I-A1,LESLIE,rawWW,grb,2021-03-08 10:17:00.000,,,3,14.4,Yes,2021-03-08,2021-03-08 13:10:00,,2021-03-08
361T-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-08 08:00:00.000,2021-03-09 08:00:00.000,10,4.0,Yes,2021-03-09,2021-03-09 11:10:00,,2021-03-09
362T-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-08 07:30:00.000,2021-03-09 07:30:00.000,10,4.0,Yes,2021-03-09,2021-03-09 11:10:00,,2021-03-09
363T-I-A1,GALT,rawWW,cpTP24h,,2021-03-08 08:00:00.000,2021-03-09 08:00:00.000,10,4.0,Yes,2021-03-09,2021-03-09 11:10:00,,2021-03-09
377T-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-08 08:03:00.000,2021-03-09 08:03:00.000,5,4.0,Yes,2021-03-09,2021-03-09 14:55:00,,2021-03-09
378T-I-A1,GE BOOTH,pstGrit,grb,2021-03-09 08:43:00.000,,,5,14.4,Yes,2021-03-09,2021-03-09 14:55:00,,2021-03-09
379T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-08 10:00:00.000,2021-03-09 10:00:00.000,5,4.0,Yes,2021-03-09,2021-03-09 14:55:00,,2021-03-09
383T-I-A1,LESLIE,rawWW,grb,2021-03-09 00:00:00.000,,,3,13.6,Yes,2021-03-09,2021-03-09 14:55:00,,2021-03-09
378W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-09 09:30:00.000,2021-03-10 09:30:00.000,5,4.0,Yes,2021-03-10,2021-03-10 15:00:00,,2021-03-10
377W-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-09 08:45:00.000,2021-03-10 08:45:00.000,5,4.0,Yes,2021-03-10,2021-03-10 15:00:00,,2021-03-10
379W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-09 10:30:00.000,2021-03-10 10:30:00.000,5,4.0,Yes,2021-03-10,2021-03-10 15:00:00,,2021-03-10
362W-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-09 08:00:00.000,2021-03-10 08:00:00.000,10,4.0,Yes,2021-03-10,2021-03-10 10:55:00,,2021-03-10
361W-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-09 08:00:00.000,2021-03-10 08:00:00.000,10,4.0,Yes,2021-03-10,2021-03-10 10:55:00,,2021-03-10
383W-I-A1,LESLIE,rawWW,grb,2021-03-10 10:00:00.000,,,3,14.6,Yes,2021-03-10,2021-03-10 12:15:00,,2021-03-10
377R-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-10 08:22:00.000,2021-03-11 08:22:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
379R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-10 10:05:00.000,2021-03-11 10:05:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
362R-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-10 07:00:00.000,2021-03-11 07:00:00.000,10,4.0,Yes,2021-03-11,2021-03-11 11:15:00,,2021-03-11
361R-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-10 08:00:00.000,2021-03-11 08:00:00.000,10,4.0,Yes,2021-03-11,2021-03-11 11:15:00,,2021-03-11
363R-I-A1,GALT,rawWW,cpTP24h,,2021-03-10 08:00:00.000,2021-03-11 08:00:00.000,10,4.0,Yes,2021-03-11,2021-03-11 11:15:00,,2021-03-11
383R-I-A1,LESLIE,rawWW,grb,2021-03-11 09:47:00.000,,,3,14.9,Yes,2021-03-11,2021-03-11 12:25:00,,2021-03-11
378R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
378R-I-P37,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
378R-I-P38,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
378R-I-P39,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
378R-I-P40,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
378R-I-NP37,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
378R-I-NP38,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
378R-I-NP39,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
378R-I-NP40,GE BOOTH,pstGrit,cpTP24h,,2021-03-10 09:06:00.000,2021-03-11 09:06:00.000,5,4.0,Yes,2021-03-11,2021-03-11 15:00:00,,2021-03-11
377F-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-11 08:41:00.000,2021-03-12 08:41:00.000,5,4.0,Yes,2021-03-12,2021-03-12 14:50:00,,2021-03-12
379F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-11 10:47:00.000,2021-03-12 10:47:00.000,5,4.0,Yes,2021-03-12,2021-03-12 14:50:00,,2021-03-12
378F-I-CB1,GE BOOTH,pstGrit,cpTP24h,,2021-03-11 09:40:00.000,2021-03-12 09:40:00.000,5,4.0,Yes,2021-03-12,2021-03-12 14:50:00,,2021-03-12
378F-I-CB2,GE BOOTH,pstGrit,cpTP24h,,2021-03-11 09:40:00.000,2021-03-12 09:40:00.000,5,4.0,Yes,2021-03-12,2021-03-12 14:50:00,,2021-03-12
378F-I-CB3,GE BOOTH,pstGrit,cpTP24h,,2021-03-11 09:40:00.000,2021-03-12 09:40:00.000,5,4.0,Yes,2021-03-12,2021-03-12 14:50:00,,2021-03-12
378F-I-CB4,GE BOOTH,pstGrit,cpTP24h,,2021-03-11 09:40:00.000,2021-03-12 09:40:00.000,5,4.0,Yes,2021-03-12,2021-03-12 14:50:00,,2021-03-12
383F-I-A1,LESLIE,rawWW,grb,2021-03-12 10:48:00.000,,,3,14.6,Yes,2021-03-15,2021-03-15 15:00:00,,2021-03-12
379S-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-12 11:31:00.000,2021-03-13 11:31:00.000,5,4.0,Yes,2021-03-15,2021-03-15 15:00:00,,2021-03-13
379U-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-13 11:31:00.000,2021-03-14 11:31:00.000,5,4.0,Yes,2021-03-15,2021-03-15 15:00:00,,2021-03-14
385U-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-13 09:00:00.000,2021-03-14 09:00:00.000,10,4.0,Yes,2021-03-15,2021-03-15 11:00:00,,2021-03-14
384U-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-13 08:00:00.000,2021-03-14 08:00:00.000,10,4.0,Yes,2021-03-15,2021-03-15 11:00:00,,2021-03-14
386U-I-A1,GALT,rawWW,cpTP24h,,2021-03-13 08:00:00.000,2021-03-14 08:00:00.000,10,4.0,Yes,2021-03-15,2021-03-15 11:00:00,,2021-03-14
388M-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-14 10:08:00.000,2021-03-15 10:08:00.000,5,4.0,Yes,2021-03-15,2021-03-15 15:00:00,,2021-03-15
387M-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-14 09:29:00.000,2021-03-15 09:29:00.000,5,4.0,Yes,2021-03-15,2021-03-15 15:00:00,,2021-03-15
389M-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-14 11:18:00.000,2021-03-15 11:18:00.000,5,4.0,Yes,2021-03-15,2021-03-15 15:00:00,,2021-03-15
393M-I-A1,LESLIE,rawWW,grb,2021-03-15 10:15:00.000,,,3,13.9,Yes,2021-03-15,2021-03-15 13:20:00,,2021-03-15
384T-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-15 08:00:00.000,2021-03-16 08:00:00.000,10,4.0,Yes,2021-03-16,2021-03-16 11:00:00,,2021-03-16
385T-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-15 08:10:00.000,2021-03-16 08:10:00.000,10,4.0,Yes,2021-03-16,2021-03-16 11:00:00,,2021-03-16
386T-I-A1,GALT,rawWW,cpTP24h,,2021-03-15 08:00:00.000,2021-03-16 08:00:00.000,10,4.0,Yes,2021-03-16,2021-03-16 11:00:00,,2021-03-16
387T-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-15 09:30:00.000,2021-03-16 09:30:00.000,5,4.0,Yes,2021-03-17,2021-03-17 15:00:00,,2021-03-16
388T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-15 10:10:00.000,2021-03-16 10:10:00.000,5,4.0,Yes,2021-03-17,2021-03-17 15:00:00,,2021-03-16
389T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-15 11:30:00.000,2021-03-16 11:30:00.000,5,4.0,Yes,2021-03-17,2021-03-17 15:00:00,,2021-03-16
393T-I-A1,LESLIE,rawWW,grb,2021-03-16 10:01:00.000,,,3,14.1,Yes,2021-03-18,2021-03-18 13:00:00,,2021-03-16
387W-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-16 09:55:00.000,2021-03-17 09:55:00.000,5,4.0,Yes,2021-03-17,2021-03-17 15:00:00,,2021-03-17
388W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-16 10:37:00.000,2021-03-17 10:37:00.000,5,4.0,Yes,2021-03-17,2021-03-17 15:00:00,,2021-03-17
389W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-16 11:26:00.000,2021-03-17 11:26:00.000,5,4.0,Yes,2021-03-17,2021-03-17 15:00:00,,2021-03-17
393W-I-A1,LESLIE,rawWW,grb,2021-03-17 11:07:00.000,,,3,14.7,Yes,2021-03-18,2021-03-18 13:00:00,,2021-03-17
384R-I-A1,WATERLOO,rawWW,cpTP24h,,2021-03-17 11:00:00.000,2021-03-18 11:00:00.000,10,4.0,Yes,2021-03-18,2021-03-18 11:00:00,,2021-03-18
385R-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-03-17 11:00:00.000,2021-03-18 11:00:00.000,10,4.0,Yes,2021-03-18,2021-03-18 11:00:00,,2021-03-18
386R-I-A1,GALT,rawWW,cpTP24h,,2021-03-17 11:00:00.000,2021-03-18 11:00:00.000,10,4.0,Yes,2021-03-18,2021-03-18 11:00:00,,2021-03-18
387R-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-17 08:41:00.000,2021-03-18 08:41:00.000,5,4.0,Yes,2021-03-19,2021-03-19 15:00:00,,2021-03-18
388R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-17 09:21:00.000,2021-03-18 09:21:00.000,5,4.0,Yes,2021-03-19,2021-03-19 15:00:00,,2021-03-18
389R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-03-17 10:40:00.000,2021-03-18 10:40:00.000,5,4.0,Yes,2021-03-19,2021-03-19 15:00:00,,2021-03-18
393R-I-A1,LESLIE,rawWW,grb,2021-03-18 10:05:00.000,,,3,14.4,Yes,2021-03-18,2021-03-18 13:00:00,,2021-03-18
387F-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-03-18 08:02:00.000,2021-03-19 08:02:00.000,5,4.0,Yes,2021-03-19,2021-03-19 15:00:00,,2021-03-19
388F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-03-18 08:44:00.000,2021-03-19 08:44:00.000,5,4.0,Yes,2021-03-19,2021-03-19 15:00:00,,2021-03-19
