sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
PV941,LPCC,rawWW,cpTP24h,,2022-05-10 07:00:00,2022-05-11 07:00:00,1.0,16.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-11
PV942,LPCC,rawWW,cpTP24h,,2022-05-12 07:00:00,2022-05-13 07:00:00,1.0,16.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-13
PV943,LPCC,rawWW,cpTP24h,,2022-05-15 10:30:00,2022-05-16 05:00:00,1.0,15.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-16
PV944,LRPCP,rawWW,cpTP24h,,2022-05-15 00:00:00,2022-05-16 00:00:00,1.0,15.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-16
PV946,LRWRP,rawWW,cpTP24h,,2022-05-15 07:00:00,2022-05-16 07:00:00,1.0,15.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-16
PV949,CHWW,rawWW,cpTP24h,,2022-05-12 00:00:00,2022-05-13 00:00:00,0.5,18.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-13
PV950,CHWW,rawWW,cpTP24h,,2022-05-15 00:00:00,2022-05-16 00:00:00,0.5,15.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-16
PV951,TB,rawWW,cpTP24h,,2022-05-12 08:45:00,2022-05-13 08:30:00,0.5,7.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-13
PV952,TB,rawWW,cpTP24h,,2022-05-15 09:41:00,2022-05-16 09:00:00,0.5,7.9,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-16
PV953,LRPCP,rawWW,cpTP24h,,2022-05-16 00:00:00,2022-05-17 00:00:00,1.0,14.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-17
PV954,LRPCP,rawWW,cpTP24h,,2022-05-17 00:00:00,2022-05-18 00:00:00,1.0,14.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-18
PV955,LRWRP,rawWW,cpTP24h,,2022-05-16 06:30:00,2022-05-17 06:30:00,1.0,15.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-17
PV956,LRWRP,rawWW,cpTP24h,,2022-05-17 06:30:00,2022-05-18 06:30:00,1.0,16.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-18
PV961,CHWW,rawWW,cpTP24h,,2022-05-17 00:00:00,2022-05-18 00:00:00,0.5,14.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-18
PV962,TB,rawWW,cpTP24h,,2022-05-17 09:00:00,2022-05-18 08:45:00,1.0,7.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-18
PV963,LA,rawWW,cpTP24h,,2022-05-18 08:00:00,2022-05-19 08:00:00,1.0,18.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-19
PV964,LRPCP,rawWW,cpTP24h,,2022-05-18 00:00:00,2022-05-19 00:00:00,1.0,14.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-19
PV965,LRPCP,rawWW,cpTP24h,,2022-05-19 00:00:00,2022-05-20 00:00:00,1.0,14.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-20
PV966,LRWRP,rawWW,cpTP24h,,2022-05-18 06:30:00,2022-05-19 06:30:00,1.0,15.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-19
PV967,LRWRP,rawWW,cpTP24h,,2022-05-19 06:30:00,2022-05-20 06:30:00,1.0,15.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-20
PV972,MQ Blank,,grb,2022-05-25 09:00:00,,,,,,,,,2022-05-25
PV974,CHWW,rawWW,cpTP24h,,2022-05-19 00:00:00,2022-05-20 00:00:00,0.5,16.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-20
PV975,CHWW,rawWW,cpTP24h,,2022-05-22 00:00:00,2022-05-23 00:00:00,0.5,9.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-23
PV976,AM,rawWW,cpTP24h,,2022-05-19 06:30:00,2022-05-20 06:30:00,1.0,16.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-20
PV977,AM,rawWW,cpTP24h,,2022-05-23 06:30:00,2022-05-24 06:30:00,1.0,8.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-24
PV978,LPCC,rawWW,cpTP24h,,2022-05-17 07:35:00,2022-05-18 07:30:00,1.0,18.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-18
PV979,LPCC,rawWW,cpTP24h,,2022-05-19 07:30:00,2022-05-20 07:30:00,1.0,18.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-20
PV980,LPCC,rawWW,cpTP24h,,2022-05-24 07:20:00,2022-05-25 07:20:00,1.0,18.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-25
PV981,LRPCP,rawWW,cpTP24h,,2022-05-23 00:00:00,2022-05-24 00:00:00,1.0,14.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-24
PV982,LRPCP,rawWW,cpTP24h,,2022-05-24 00:00:00,2022-05-25 00:00:00,1.0,14.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-25
PV983,LRWRP,rawWW,cpTP24h,,2022-05-23 06:30:00,2022-05-24 06:30:00,1.0,15.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-24
PV984,LRWRP,rawWW,cpTP24h,,2022-05-24 06:30:00,2022-05-25 06:30:00,1.0,17.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-25
PV986,CHWW,rawWW,cpTP24h,,2022-05-24 00:00:00,2022-05-25 00:00:00,0.5,10.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-25
PV987,TB,rawWW,cpTP24h,,2022-05-19 09:05:00,2022-05-20 08:40:00,0.5,7.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-20
PV988,TB,rawWW,cpTP24h,,2022-05-22 11:10:00,2022-05-23 09:00:00,0.5,7.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-23
PV989,LA,rawWW,cpTP24h,,2022-05-24 09:00:00,2022-05-25 09:00:00,1.0,19.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-25
PV990,LRPCP,rawWW,cpTP24h,,2022-05-25 00:00:00,2022-05-26 00:00:00,1.0,15.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-26
PV991,LRPCP,rawWW,cpTP24h,,2022-05-26 00:00:00,2022-05-27 00:00:00,1.0,15.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-27
PV992,LRWRP,rawWW,cpTP24h,,2022-05-25 06:45:00,2022-05-26 06:45:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-26
PV993,LRWRP,rawWW,cpTP24h,,2022-05-26 06:45:00,2022-05-27 06:45:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-27
PV994,TB,rawWW,cpTP24h,,2022-05-24 09:05:00,2022-05-25 08:45:00,0.5,12.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-25
PV995,MQ Blank,,grb,2022-05-30 08:30:00,,,,,,,,,2022-05-30
PV996,AM,rawWW,cpTP24h,,2022-05-26 06:30:00,2022-05-27 06:30:00,1.0,11.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-27
PV997,AM,rawWW,cpTP24h,,2022-05-29 06:30:00,2022-05-30 06:30:00,1.0,11.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-30
PV998,LPCC,rawWW,cpTP24h,,2022-05-26 07:30:00,2022-05-27 07:30:00,1.0,14.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-27
PV999,LPCC,rawWW,cpTP24h,,2022-05-29 07:00:00,2022-05-30 07:00:00,1.0,19.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-30
PV1000,LRPCP,rawWW,cpTP24h,,2022-05-29 00:00:00,2022-05-30 00:00:00,1.0,15.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-30
PV1001,LRWRP,rawWW,cpTP24h,,2022-05-29 06:30:00,2022-05-30 06:30:00,1.0,18.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-30
PV1007,CHWW,rawWW,cpTP24h,,2022-05-26 00:00:00,2022-05-27 00:00:00,0.5,17.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-27
PV1008,CHWW,rawWW,cpTP24h,,2022-05-29 00:00:00,2022-05-30 00:00:00,0.5,20.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-30
PV1009,TB,rawWW,cpTP24h,,2022-05-29 08:30:00,2022-05-30 08:30:00,0.5,7.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-30
PV1010,LRPCP,rawWW,cpTP24h,,2022-05-30 00:00:00,2022-05-31 00:00:00,1.0,16.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-31
PV1011,LRPCP,rawWW,cpTP24h,,2022-05-31 00:00:00,2022-06-01 00:00:00,1.0,16.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-01
PV1012,LRWRP,rawWW,cpTP24h,,2022-05-30 07:00:00,2022-05-31 07:00:00,1.0,18.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-31
PV1013,LRWRP,rawWW,cpTP24h,,2022-05-31 07:00:00,2022-06-01 07:00:00,1.0,18.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-01
PV1015,CHWW,rawWW,cpTP24h,,2022-05-31 00:00:00,2022-06-01 00:00:00,0.5,19.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-01
PV1016,TB,rawWW,cpTP24h,,2022-05-26 09:05:00,2022-05-27 08:40:00,0.5,7.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-27
PV1017,TB,rawWW,cpTP24h,,2022-05-31 08:45:00,2022-06-01 08:45:00,0.5,7.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-01
PV1018,LA,rawWW,cpTP24h,,2022-06-01 08:00:00,2022-06-02 08:00:00,1.0,21.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-02
PV1019,LRPCP,rawWW,cpTP24h,,2022-06-01 00:00:00,2022-06-02 00:00:00,1.0,16.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-02
PV1020,LRPCP,rawWW,cpTP24h,,2022-06-02 00:00:00,2022-06-03 00:00:00,1.0,16.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-03
PV1021,LRWRP,rawWW,cpTP24h,,2022-06-01 06:30:00,2022-06-02 06:30:00,1.0,17.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-02
PV1022,LRWRP,rawWW,cpTP24h,,2022-06-02 06:30:00,2022-06-03 06:30:00,1.0,18.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-03
PV1026,MQ Blank,,grb,2022-06-06 09:00:00,,,,,,,,,2022-06-06
PV1027,AM,rawWW,cpTP24h,,2022-06-02 06:30:00,2022-06-03 06:30:00,1.0,10.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-03
PV1028,AM,rawWW,cpTP24h,,2022-06-05 06:30:00,2022-06-06 06:30:00,1.0,17.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-06
PV1029,LPCC,rawWW,cpTP24h,,2022-05-31 07:00:00,2022-06-01 07:00:00,1.0,21.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-01
PV1030,LPCC,rawWW,cpTP24h,,2022-06-02 07:00:00,2022-06-03 07:00:00,1.0,21.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-03
PV1031,LPCC,rawWW,cpTP24h,,2022-06-05 07:00:00,2022-06-06 07:00:00,1.0,19.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-06
PV1032,LRPCP,rawWW,cpTP24h,,2022-06-05 00:00:00,2022-06-06 00:00:00,1.0,16.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-06
PV1033,LRWRP,rawWW,cpTP24h,,2022-06-05 07:00:00,2022-06-06 07:00:00,1.0,18.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-06
PV1036,CHWW,rawWW,cpTP24h,,2022-06-02 00:00:00,2022-06-03 00:00:00,0.5,20.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-03
PV1037,CHWW,rawWW,cpTP24h,,2022-06-05 00:00:00,2022-06-06 00:00:00,0.5,15.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-06
PV1038,TB,rawWW,cpTP24h,,2022-06-02 08:45:00,2022-06-03 08:40:00,0.5,7.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-03
PV1039,LA,rawWW,cpTP24h,,2022-06-06 08:00:00,2022-06-07 08:00:00,1.0,22.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-07
PV1040,LRPCP,rawWW,cpTP24h,,2022-06-06 00:00:00,2022-06-07 00:00:00,1.0,17.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-07
PV1041,LRPCP,rawWW,cpTP24h,,2022-06-07 00:00:00,2022-06-08 00:00:00,1.0,15.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-08
PV1042,LRWRP,rawWW,cpTP24h,,2022-06-06 06:35:00,2022-06-07 06:35:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-07
PV1043,LRWRP,rawWW,cpTP24h,,2022-06-07 06:40:00,2022-06-08 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-08
PV1045,CHWW,rawWW,cpTP24h,,2022-06-07 00:00:00,2022-06-08 00:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-08
PV1046,TB,rawWW,cpTP24h,,2022-06-06 09:00:00,2022-06-07 08:45:00,0.5,7.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-07
PV1047,TB,rawWW,cpTP24h,,2022-06-07 08:45:00,2022-06-08 08:40:00,0.5,7.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-08
PV1048,LRPCP,rawWW,cpTP24h,,2022-06-08 00:00:00,2022-06-09 00:00:00,1.0,16.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-09
PV1049,LRPCP,rawWW,cpTP24h,,2022-06-09 00:00:00,2022-06-10 00:00:00,1.0,15.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-10
PV1050,LRWRP,rawWW,cpTP24h,,2022-06-08 07:00:00,2022-06-09 07:00:00,1.0,16.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-09
PV1051,LRWRP,rawWW,cpTP24h,,2022-06-09 07:00:00,2022-06-10 07:00:00,1.0,17.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-10
PV1055,MQ Blank,,grb,2022-06-13 09:00:00,,,,,,,,,2022-06-13
PV1056,AM,rawWW,cpTP24h,,2022-06-09 06:30:00,2022-06-10 06:30:00,1.0,10.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-10
PV1057,AM,rawWW,cpTP24h,,2022-06-12 06:30:00,2022-06-13 06:30:00,1.0,12.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-13
PV1058,LPCC,rawWW,cpTP24h,,2022-06-07 07:00:00,2022-06-08 07:00:00,1.0,20.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-08
PV1059,LPCC,rawWW,cpTP24h,,2022-06-09 07:00:00,2022-06-10 07:00:00,1.0,20.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-10
PV1060,LPCC,rawWW,cpTP24h,,2022-06-13 00:00:00,2022-06-13 07:00:00,1.0,20.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-13
PV1061,LRPCP,rawWW,cpTP24h,,2022-06-12 00:00:00,2022-06-13 00:00:00,1.0,16.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-13
PV1062,LRWRP,rawWW,cpTP24h,,2022-06-12 07:00:00,2022-06-13 07:00:00,1.0,18.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-13
PV1066,CHWW,rawWW,cpTP24h,,2022-06-12 00:00:00,2022-06-13 00:00:00,0.5,19.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-13
PV1067,TB,rawWW,cpTP24h,,2022-06-09 08:50:00,2022-06-10 08:50:00,0.5,6.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-10
PV1068,TB,rawWW,cpTP24h,,2022-06-12 10:30:00,2022-06-13 08:55:00,0.5,8.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-13
PV1069,LA,rawWW,cpTP24h,,2022-06-14 07:30:00,2022-06-15 07:30:00,1.0,21.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-15
PV1070,LRPCP,rawWW,cpTP24h,,2022-06-13 00:00:00,2022-06-14 00:00:00,1.0,8.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-14
PV1071,LRPCP,rawWW,cpTP24h,,2022-06-14 00:00:00,2022-06-15 00:00:00,1.0,18.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-15
PV1072,LRWRP,rawWW,cpTP24h,,2022-06-13 06:30:00,2022-06-14 06:30:00,1.0,18.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-14
PV1073,LRWRP,rawWW,cpTP24h,,2022-06-14 06:30:00,2022-06-15 06:30:00,1.0,19.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-15
PV1075,CHWW,rawWW,cpTP24h,,2022-06-14 00:00:00,2022-06-15 00:00:00,0.5,19.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-15
PV1076,LRPCP,rawWW,cpTP24h,,2022-06-15 00:00:00,2022-06-16 00:00:00,1.0,16.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-16
PV1077,LRPCP,rawWW,cpTP24h,,2022-06-16 00:00:00,2022-06-17 00:00:00,1.0,17.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-17
PV1078,LRWRP,rawWW,cpTP24h,,2022-06-15 06:40:00,2022-06-16 06:35:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-16
PV1079,LRWRP,rawWW,cpTP24h,,2022-06-16 06:35:00,2022-06-17 06:35:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-17
PV1083,MQ Blank,,grb,2022-06-20 09:00:00,,,,,,,,,2022-06-20
PV1084,AM,rawWW,cpTP24h,,2022-06-16 06:30:00,2022-06-17 06:30:00,1.0,13.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-17
PV1085,AM,rawWW,cpTP24h,,2022-06-19 06:30:00,2022-06-20 06:30:00,1.0,12.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-20
PV1086,LPCC,rawWW,cpTP24h,,2022-06-14 07:30:00,2022-06-15 07:30:00,1.0,22.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-15
PV1087,LPCC,rawWW,cpTP24h,,2022-06-16 07:00:00,2022-06-17 07:00:00,1.0,22.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-17
PV1088,LPCC,rawWW,cpTP24h,,2022-06-19 07:00:00,2022-06-20 07:00:00,1.0,18.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-20
PV1089,LRPCP,rawWW,cpTP24h,,2022-06-19 00:00:00,2022-06-20 00:00:00,1.0,17.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-20
PV1090,LRWRP,rawWW,cpTP24h,,2022-06-19 07:00:00,2022-06-20 07:00:00,1.0,18.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-20
PV1094,CHWW,rawWW,cpTP24h,,2022-06-16 00:00:00,2022-06-17 00:00:00,0.5,18.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-17
PV1095,CHWW,rawWW,cpTP24h,,2022-06-19 00:00:00,2022-06-20 00:00:00,0.5,14.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-20
PV1096,LRPCP,rawWW,cpTP24h,,2022-06-20 00:00:00,2022-06-21 00:00:00,1.0,18.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-21
PV1097,LRPCP,rawWW,cpTP24h,,2022-06-21 00:00:00,2022-06-22 00:00:00,1.0,19.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-22
PV1098,LRWRP,rawWW,cpTP24h,,2022-06-20 06:30:00,2022-06-21 06:30:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-21
PV1099,LRWRP,rawWW,cpTP24h,,2022-06-21 06:40:00,2022-06-22 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-22
PV1114,CHWW,rawWW,cpTP24h,,2022-06-21 00:00:00,2022-06-22 00:00:00,0.5,16.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-22
PV1115,TB,rawWW,cpTP24h,,2022-06-15 09:15:00,2022-06-16 09:00:00,0.5,7.7,Yes,,,"Sample shipped on ice from site to lab by courier (overnight shipping), Delayed, sample is warm",2022-06-16
PV1116,TB,rawWW,cpTP24h,,2022-06-16 09:15:00,2022-06-17 08:45:00,0.5,7.8,Yes,,,"Sample shipped on ice from site to lab by courier (overnight shipping), Delayed, sample is warm",2022-06-17
PV1117,TB,rawWW,cpTP24h,,2022-06-19 09:00:00,2022-06-20 08:45:00,0.5,6.9,Yes,,,"Sample shipped on ice from site to lab by courier (overnight shipping), Delayed, sample is warm",2022-06-20
PV1118,TB,rawWW,cpTP24h,,2022-06-21 15:00:00,2022-06-22 08:30:00,0.5,7.7,Yes,,,"Sample shipped on ice from site to lab by courier (overnight shipping), no icepack, shipped at RT",2022-06-22
PV1119,LA,rawWW,cpTP24h,,2022-06-22 08:00:00,2022-06-23 08:00:00,1.0,22.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-23
PV1120,LRPCP,rawWW,cpTP24h,,2022-06-22 00:00:00,2022-06-23 00:00:00,1.0,17.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-23
PV1121,LRPCP,rawWW,cpTP24h,,2022-06-23 00:00:00,2022-06-24 00:00:00,1.0,18.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-24
PV1122,LRWRP,rawWW,cpTP24h,,2022-06-22 06:30:00,2022-06-23 06:30:00,1.0,19.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-23
PV1123,LRWRP,rawWW,cpTP24h,,2022-06-23 06:30:00,2022-06-24 06:30:00,1.0,19.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-24
PV1126,MQ Blank,,grb,2022-06-27 09:00:00,,,,,,,,,2022-06-27
PV1127,AM,rawWW,cpTP24h,,2022-06-23 06:30:00,2022-06-24 06:30:00,1.0,13.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-24
PV1128,AM,rawWW,cpTP24h,,2022-06-26 06:30:00,2022-06-27 06:30:00,1.0,14.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-27
PV1129,LPCC,rawWW,cpTP24h,,2022-06-21 07:00:00,2022-06-22 07:00:00,1.0,19.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-22
PV1130,LPCC,rawWW,cpTP24h,,2022-06-23 07:00:00,2022-06-24 07:00:00,1.0,19.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-24
PV1131,LPCC,rawWW,cpTP24h,,2022-06-26 10:30:00,2022-06-27 07:45:00,1.0,19.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-27
PV1132,LRPCP,rawWW,cpTP24h,,2022-06-26 00:01:00,2022-06-26 23:59:00,1.0,20.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-26
PV1133,LRWRP,rawWW,cpTP24h,,2022-06-26 06:40:00,2022-06-27 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-06-27
PV1137,CHWW,rawWW,cpTP24h,,2022-06-23 00:00:00,2022-06-24 00:00:00,0.5,16.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-24
PV1138,CHWW,rawWW,cpTP24h,,2022-06-26 00:00:00,2022-06-27 00:00:00,0.5,17.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-06-27
PV1139,TB,rawWW,cpTP24h,,2022-06-23 09:00:00,2022-06-24 09:00:00,0.5,6.5,Yes,,,Sample shipped at RT from site to lab by courier (overnight shipping),2022-06-24
