sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes,sampleDate
com4_2021Sep30_c23,com4,rawWW,cpTP24h,,2021-09-29 11:35:00,2021-09-30 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-30
com4_2021Oct05_c24,com4,rawWW,cpTP24h,,2021-10-04 11:30:00,2021-10-05 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-10-05
com4_2021Oct07_c24,com4,rawWW,cpTP24h,,2021-10-06 11:20:00,2021-10-07 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-10-07
com4_2021Oct13_c24,com4,rawWW,cpTP24h,,2021-10-12 11:35:00,2021-10-13 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-10-13
com4_2021Oct14_c24,com4,rawWW,cpTP24h,,2021-10-13 12:10:00,2021-10-14 12:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-10-14
com4_2021Oct19_c24,com4,rawWW,cpTP24h,,2021-10-18 11:20:00,2021-10-19 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-10-19
com4_2021Oct21_c24,com4,rawWW,cpTP24h,,2021-10-20 11:35:00,2021-10-21 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-10-21
com4_2021Oct26_c24,com4,rawWW,cpTP24h,,2021-10-25 11:30:00,2021-10-26 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-10-26
com4_2021Oct28_c24,com4,rawWW,cpTP24h,,2021-10-27 11:45:00,2021-10-28 11:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-10-28
com4_2021Nov04_c24,com4,rawWW,cpTP24h,,2021-11-03 11:35:00,2021-11-04 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-11-04
com4_2021Nov09_c23,com4,rawWW,cpTP24h,,2021-11-08 11:30:00,2021-11-09 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-11-09
com4_2021Nov11_c23,com4,rawWW,cpTP24h,,2021-11-10 11:40:00,2021-11-11 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-11-11
com4_2021Nov16_c23,com4,rawWW,cpTP24h,,2021-11-15 11:15:00,2021-11-16 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-11-16
com4_2021Nov18_c23,com4,rawWW,cpTP24h,,2021-11-17 12:10:00,2021-11-18 12:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-11-18
com4_2021Nov23_c23,com4,rawWW,cpTP24h,,2021-11-22 12:20:00,2021-11-23 12:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-11-23
com4_2021Nov25_c24,com4,rawWW,cpTP24h,,2021-11-24 11:35:00,2021-11-25 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-11-25
com4_2021Nov30_c24,com4,rawWW,cpTP24h,,2021-11-29 12:30:00,2021-11-30 12:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-11-30
com4_2021Dec02_c23,com4,rawWW,cpTP24h,,2021-12-01 12:00:00,2021-12-02 11:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-12-02
com4_2021Dec07_c24,com4,rawWW,cpTP24h,,2021-12-06 11:30:00,2021-12-07 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-12-07
com4_2021Dec09_c24,com4,rawWW,cpTP24h,,2021-12-08 12:07:00,2021-12-09 12:02:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-12-09
com4_2021Dec14_c24,com4,rawWW,cpTP24h,,2021-12-13 11:30:00,2021-12-14 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-12-14
com4_2021Dec16_c24,com4,rawWW,cpTP24h,,2021-12-15 11:10:00,2021-12-16 11:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-12-16
com4_2021Dec21_c24,com4,rawWW,cpTP24h,,2021-12-20 11:20:00,2021-12-21 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-12-21
com4_2021Dec23_c23,com4,rawWW,cpTP24h,,2021-12-22 11:00:00,2021-12-23 10:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-12-23
com4_2022Jan05_c23,com4,rawWW,cpTP24h,,2022-01-04 11:15:00,2022-01-05 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-01-05
com4_2022Jan06_c24,com4,rawWW,cpTP24h,,2022-01-05 12:20:00,2022-01-06 12:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-01-06
com4_2022Jan11_c11,com4,rawWW,cpTP24h,,2022-01-10 11:10:00,2022-01-11 11:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-01-11
com4_2022Jan13_g,com4,rawWW,grb,2022-01-13 11:25:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-01-13
com4_2022Jan19_c24,com4,rawWW,cpTP24h,,2022-01-18 12:45:00,2022-01-19 12:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-01-19
com4_2022Jan20_c21,com4,rawWW,cpTP24h,,2022-01-19 13:15:00,2022-01-20 13:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-01-20
com4_2022Jan25_c24,com4,rawWW,cpTP24h,,2022-01-24 11:45:00,2022-01-25 11:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-01-25
com4_2022Jan27_c23,com4,rawWW,cpTP24h,,2022-01-26 11:45:00,2022-01-27 11:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-01-27
com4_2022Feb01_c23,com4,rawWW,cpTP24h,,2022-01-31 11:30:00,2022-02-01 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-02-01
com4_2022Feb03_c24,com4,rawWW,cpTP24h,,2022-02-02 11:10:00,2022-02-03 11:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-02-03
com4_2022Feb08_c24,com4,rawWW,cpTP24h,,2022-02-07 11:50:00,2022-02-08 11:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-02-08
com4_2022Feb10_c8,com4,rawWW,cpTP24h,,2022-02-09 11:30:00,2022-02-10 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-02-10
com4_2022Feb17_c24,com4,rawWW,cpTP24h,,2022-02-16 11:40:00,2022-02-17 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-02-17
com4_2022Feb24_c24,com4,rawWW,cpTP24h,,2022-02-23 11:50:00,2022-02-24 11:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-02-24
com4_2022Feb24_c24,com4,rawWW,cpTP24h,,2022-02-23 11:50:00,2022-02-24 11:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-02-24
com4_2022Mar01_c23,com4,rawWW,cpTP24h,,2022-02-28 12:10:00,2022-03-01 12:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-01
com4_2022Mar01_c23,com4,rawWW,cpTP24h,,2022-02-28 12:10:00,2022-03-01 12:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-01
com4_2022Mar03_c24,com4,rawWW,cpTP24h,,2022-03-02 11:40:00,2022-03-03 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-03
com4_2022Mar08_c24,com4,rawWW,cpTP24h,,2022-03-07 11:35:00,2022-03-08 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-08
com4_2022Mar10_c24,com4,rawWW,cpTP24h,,2022-03-09 11:15:00,2022-03-10 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-10
com4_2022Mar15_c24,com4,rawWW,cpTP24h,,2022-03-14 11:10:00,2022-03-15 11:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-15
com4_2022Mar17_c22,com4,rawWW,cpTP24h,,2022-03-16 11:05:00,2022-03-17 10:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-17
com4_2022Mar17_c22,com4,rawWW,cpTP24h,,2022-03-16 11:05:00,2022-03-17 11:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-17
com4_2022Mar22_c24,com4,rawWW,cpTP24h,,2022-03-21 11:15:00,2022-03-22 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-22
com4_2022Mar24_c24,com4,rawWW,cpTP24h,,2022-03-23 11:10:00,2022-03-24 11:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-24
com4_2022Mar29_c24,com4,rawWW,cpTP24h,,2022-03-28 11:25:00,2022-03-29 11:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-29
com4_2022Mar31_c24,com4,rawWW,cpTP24h,,2022-03-30 11:30:00,2022-03-31 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-03-31
com4_2022Apr05_c9,com4,rawWW,cpTP24h,,2022-04-04 11:15:00,2022-04-05 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-04-05
com4_2022Apr07_c24,com4,rawWW,cpTP24h,,2022-04-06 11:30:00,2022-04-07 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-04-07
com4_2022Apr12_g,com4,rawWW,grb,2022-04-12 12:25:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-04-12
com4_2022Apr14_c22,com4,rawWW,cpTP24h,,2022-04-13 11:40:00,2022-04-14 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-04-14
com4_2022Apr19_c18,com4,rawWW,cpTP24h,,2022-04-18 10:40:00,2022-04-19 10:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-04-19
com4_2022Apr21_c18,com4,rawWW,cpTP24h,,2022-04-20 11:15:00,2022-04-21 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-04-21
com4_2022Apr26_c24,com4,rawWW,cpTP24h,,2022-04-25 11:00:00,2022-04-26 10:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-04-26
com4_2022Apr28_c16,com4,rawWW,cpTP24h,,2022-04-27 11:00:00,2022-04-28 10:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-04-28
com4_2022May03_c16,com4,rawWW,cpTP24h,,2022-05-02 10:55:00,2022-05-03 10:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-03
com4_2022May04_c24,com4,rawWW,cpTP24h,,2022-05-03 12:00:00,2022-05-04 11:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-04
com4_2022May05_c14,com4,rawWW,cpTP24h,,2022-05-04 11:25:00,2022-05-05 10:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-05
com4_2022May10_c18,com4,rawWW,cpTP24h,,2022-05-09 11:25:00,2022-05-10 10:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-10
com4_2022May11_c15,com4,rawWW,cpTP24h,,2022-05-10 11:20:00,2022-05-11 10:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-11
com4_2022May12_c11,com4,rawWW,cpTP24h,,2022-05-11 11:20:00,2022-05-12 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-12
com4_2022May17_c15,com4,rawWW,cpTP24h,,2022-05-16 11:00:00,2022-05-17 10:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-17
com4_2022May18_c10,com4,rawWW,cpTP24h,,2022-05-17 11:22:00,2022-05-18 11:17:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-18
com4_2022May19_c8,com4,rawWW,cpTP24h,,2022-05-18 11:10:00,2022-05-19 11:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-19
com4_2022May25_c9,com4,rawWW,cpTP24h,,2022-05-24 11:15:00,2022-05-25 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-25
com4_2022May26_c3,com4,rawWW,cpTP24h,,2022-05-25 11:30:00,2022-05-26 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-26
com4_2022May26_c3,com4,rawWW,cpTP24h,,2022-05-25 11:30:00,2022-05-26 10:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-26
com4_2022May31_c12,com4,rawWW,cpTP24h,,2022-05-30 11:20:00,2022-05-31 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-05-31
com4_2022Jun01_c9,com4,rawWW,cpTP24h,,2022-05-31 11:40:00,2022-06-01 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-01
com4_2022Jun02_c15,com4,rawWW,cpTP24h,,2022-06-01 11:30:00,2022-06-02 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-02
com4_2022Jun07_c9,com4,rawWW,cpTP24h,,2022-06-06 11:25:00,2022-06-07 11:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-07
com4_2022Jun08_c5,com4,rawWW,cpTP24h,,2022-06-07 12:10:00,2022-06-08 12:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-08
com4_2022Jun09_c11,com4,rawWW,cpTP24h,,2022-06-08 11:30:00,2022-06-09 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-09
com4_2022Jun14_c9,com4,rawWW,cpTP24h,,2022-06-13 11:15:00,2022-06-14 10:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-14
com4_2022Jun15_c10,com4,rawWW,cpTP24h,,2022-06-14 11:25:00,2022-06-15 11:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-15
com4_2022Jun16_c10,com4,rawWW,cpTP24h,,2022-06-15 11:10:00,2022-06-16 11:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-16
com4_2022Jun21_c15,com4,rawWW,cpTP24h,,2022-06-20 11:25:00,2022-06-21 11:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-21
com4_2022Jun22_c13,com4,rawWW,cpTP24h,,2022-06-21 11:20:00,2022-06-22 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-22
com4_2022Jun23_c2,com4,rawWW,cpTP24h,,2022-06-22 11:15:00,2022-06-23 10:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-23
com4_2022Jun28_c10,com4,rawWW,cpTP24h,,2022-06-27 11:35:00,2022-06-28 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-28
com4_2022Jun29_c4,com4,rawWW,cpTP24h,,2022-06-28 11:40:00,2022-06-29 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-29
com4_2022Jun30_c8,com4,rawWW,cpTP24h,,2022-06-29 11:20:00,2022-06-30 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-06-30
com4_2022Jul05_c14,com4,rawWW,cpTP24h,,2022-07-04 11:05:00,2022-07-05 11:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-05
com4_2022Jul06_c6,com4,rawWW,cpTP24h,,2022-07-05 11:45:00,2022-07-06 11:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-06
com4_2022Jul07_c13,com4,rawWW,cpTP24h,,2022-07-06 11:10:00,2022-07-07 11:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-07
com4_2022Jul12_c17,com4,rawWW,cpTP24h,,2022-07-11 11:05:00,2022-07-12 11:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-12
com4_2022Jul13_c13,com4,rawWW,cpTP24h,,2022-07-12 11:45:00,2022-07-13 11:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-13
com4_2022Jul19_c16,com4,rawWW,cpTP24h,,2022-07-18 10:55:00,2022-07-19 10:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-19
com4_2022Jul20_c10,com4,rawWW,cpTP24h,,2022-07-19 11:30:00,2022-07-20 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-20
com4_2022Jul21_c13,com4,rawWW,cpTP24h,,2022-07-20 11:25:00,2022-07-21 11:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-21
com4_2022Jul26_c16,com4,rawWW,cpTP24h,,2022-07-25 11:14:00,2022-07-26 11:09:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-26
com4_2022Jul27_c14,com4,rawWW,cpTP24h,,2022-07-26 11:49:00,2022-07-27 11:44:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-27
com4_2022Jul28_c15,com4,rawWW,cpTP24h,,2022-07-27 11:21:00,2022-07-28 11:16:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-07-28
com4_2022Aug03_c17,com4,rawWW,cpTP24h,,2022-08-02 11:14:00,2022-08-03 11:09:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-03
com4_2022Aug04_c19,com4,rawWW,cpTP24h,,2022-08-03 11:30:00,2022-08-04 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-04
com4_2022Aug09_c12,com4,rawWW,cpTP24h,,2022-08-08 10:50:00,2022-08-09 10:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-09
com4_2022Aug10_c15,com4,rawWW,cpTP24h,,2022-08-09 11:40:00,2022-08-10 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-10
com4_2022Aug11_c11,com4,rawWW,cpTP24h,,2022-08-10 11:15:00,2022-08-11 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-11
com4_2022Aug16_c12,com4,rawWW,cpTP24h,,2022-08-15 10:40:00,2022-08-16 10:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-16
com4_2022Aug17_c17,com4,rawWW,cpTP24h,,2022-08-16 11:38:00,2022-08-17 11:33:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-17
com4_2022Aug18_c16,com4,rawWW,cpTP24h,,2022-08-17 11:20:00,2022-08-18 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-18
com4_2022Aug23_c9,com4,rawWW,cpTP24h,,2022-08-22 10:35:00,2022-08-23 10:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-23
com4_2022Aug24_c5,com4,rawWW,cpTP24h,,2022-08-23 11:15:00,2022-08-24 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-24
com4_2022Aug25_c4,com4,rawWW,cpTP24h,,2022-08-24 11:02:00,2022-08-25 10:57:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-25
com4_2022Aug30_c10,com4,rawWW,cpTP24h,,2022-08-29 11:15:00,2022-08-30 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-08-30
